MD5;ROM Serial;Name (No-Intro);is_synthetic
CD5B7AB41C9C5B1F0F70F4A736628DC0;DMG-R3J-0;Ranma 1-2 - Netsuretsu Kakutou Hen (Japan);True
3DEFA1C909AF45963F3AD867EC5F3414;DMG-RTJ-0;Ray-Thunder (Japan);True
4C24F644E70F0786D20D8CA9FFCEA51C;DMG-ARBJ-0;Nettou Real Bout Garou Densetsu Special (Japan) (SGB Enhanced);False
BBCA91D6BC19CDA45C706046B6E854E6;DMG-L4E-0;Real Ghostbusters, The (USA);True
DAEE829005D9C4BD5F636004BFFFDFE3;DMG-RAJ-0;Red Arremer - Makaimura Gaiden (Japan);True
22EF15C88A371718D81B36F957F4F664;DMG-HFA-0;Red October o Oe! (Japan);True
3B3EE80272479464698200AD712D4152;DMG-RXE-0;Ren & Stimpy Show, The - Space Cadet Adventures (USA);False
99D9043A801704007D7AD227676FA6F1;DMG-VDE-0;Ren & Stimpy Show, The - Veediots! (USA, Europe);True
CF189F7F8A35BD5838C102CD2126DE46;DMG-AHRJ-0;Renju Club (Japan) (SGB Enhanced);True
A580EE4E1FC4DDE0D3B8C11B62A4D77B;DMG-AROJ-0;Rentaiou (Japan);True
FEE2CFB63E4491E395B6F3438C48ACA2;DMG-ARSP-0;Reservoir Rat (Europe) (En,Fr,De,Es,It);False
7FC2DADD7AE98064FEBAA30A0D35112F;DMG-XWX-0;Riddick Bowe Boxing (Europe);False
F72BA137F679BDE064E2E4E644C69B22;DMG-XWE-0;Riddick Bowe Boxing (USA);True
813FC943982D8A24085097D395994CCF;DMG-RUA-0;Ring Rage (Japan);True
6C4D2F2A4AA7029759441D2C16D8C931;DMG-RUE-0;Ring Rage (USA);True
71AF355CBF7B8C7FE30F509803BBCED6;DMG-H5E-0;Road Rash (USA, Europe);True
E6EDABD28A9D6600F8B8E9707BAA930E;DMG-RSA-0;Roadster (Japan);True
1294651EE0BCDAF1A0724E7FA9FFE557;DMG-RHX-0;Robin Hood - Prince of Thieves (Europe);False
4A3309BE521DF2CA7645363A88D1F2B4;DMG-RHF-0;Robin Hood - Prince of Thieves (France);False
1636D766639525DE9FE1EF335808CDFB;DMG-RHD-0;Robin Hood - Prince of Thieves (Germany);True
D0444ABF63571F46CD080063F82A4452;DMG-RHS-0;Robin Hood - Prince of Thieves (Spain);True
2815FF13131712BCD00C3852D461B414;DMG-RHE-0;Robin Hood - Prince of Thieves (USA);True
4B248813C7F2317E55690B5C95F163B2;DMG-CPA-0;RoboCop (Japan);True
421A923BA483F65A967B8455500B8880;DMG-CPE-0;RoboCop (USA);True
A477AC86BE35D1FA70B708AD08DC88B8;DMG-CPE-1;RoboCop (USA, Europe) (Rev A);False
CD84CC505331F6A1D0702BB4A9667CEC;DMG-R2J-0;RoboCop 2 (Japan);True
3EB476D0C6347CE9034246F826866A58;DMG-R2E-0;RoboCop 2 (USA, Europe);True
C515CC92427EA1148C1D6274F803B07A;DMG-VRX-0;RoboCop vs. The Terminator (Europe);False
0E82B5210966E9EB53D5B7EF906A0F40;DMG-VRE-0;RoboCop vs. The Terminator (USA);True
FC89AE96C911BA84A5539BCC180F8F79;DMG-HOJ-0;Rock'n! Monster!! (Japan) (SGB Enhanced);True
D0B1C550250C859F4563165EB29033D6;DMG-RWA-0;Rockman World (Japan);True
C05B47DF8BDFE770BE228E51BC42DA84;DMG-W2J-0;Rockman World 2 (Japan);True
C22F3EFE9048652EF6F798650FCE2D2A;DMG-W3J-0;Rockman World 3 (Japan);True
401647AD59208D67507245AC13E3894C;DMG-R4J-0;Rockman World 4 (Japan);True
309FC69D5AB1D2B17D0BBC127FAF04C1;DMG-WMJ-0;Rockman World 5 (Japan) (SGB Enhanced);True
E4FCC98CF30AB2DB7D3C08F322667BE1;DMG-RLX-0;Rodland (Europe);False
7AF2043D1766513DC576B549D104FA2A;DMG-RLJ-0;Yousei Monogatari - Rod Land (Japan);True
7B040899FA8B62F4C27115C21A4EA881;DMG-VMA-0;MVP Baseball (Japan);True
89DAE4A6F82D2E603AF41A4499A3360B;DMG-VME-0;Roger Clemens' MVP Baseball (USA);True
EBD1866DC6C13CA48F45538ED33EA46F;DMG-VEE-0;Rolan's Curse (USA);True
27F2C99B13CBDB5A5BE4AFCE87B9039B;DMG-VTE-0;Rolan's Curse II (USA);True
10C581E4D5B612831C79724434F93E9F;DMG-KSA-0;Rubble Saver (Japan);True
019DB3E93FA9583A04366A4E4597C618;DMG-KVA-0;Rubble Saver II (Japan);True
D29CC1B6FE7709A6D16F00C779499DE2;DMG-ARGE-0;Rugrats Movie, The (USA) (SGB Enhanced);True
10C1170D5B5416A217EB66821060421D;DMG-S2J-0;Sa-Ga 2 - Hihou Densetsu (Japan);True
1F66F1DE0DC183D58E47CAFDC414EC2B;DMG-S2J-1;Sa-Ga 2 - Hihou Densetsu (Japan) (Rev A);False
FCFA7B01F96B5546DEFB6B3C739F4008;DMG-OSJ-0;Sa-Ga 3 - Jikuu no Hasha (Japan);False
70A9EF90AD443881CA90CDD8D910AE66;DMG-S8A-0;Sagaia (Japan);True
322965849B9103A3D6906C9697A19C09;DMG-UJA-0;Saigo no Nindou (Japan);True
4D2EC4DA71D11F95367D9163C89B70F9;DMG-S7J-0;Saint Paradise - Saikyou no Senshi-tachi (Japan);True
7DBD16112EBEF871062660808B5A0CD4;DMG-OMJ-0;Sakigake!! Otoko Juku - Meioutou Kessen (Japan);False
BDD6F3F98390202800751A4EA2A48C36;DMG-AS5J-0;Same Game (Japan) (SGB Enhanced);True
CB5FE1C733F610AD6151216B6887285A;DMG-X4E-0;Samurai Shodown (USA, Europe) (SGB Enhanced);True
85082BCBDA4FEBF4E9E05FA0679940B4;DMG-ISJ-0;Sangokushi - Game Boy Ban (Japan);True
D82114F0AADFC632CDC9D4C553B3CC7A;DMG-CSJ-0;Sanrio Carnival (Japan);False
FE9C96C1D212D9CBC7C6F25946A87059;DMG-S6J-0;Sanrio Carnival 2 (Japan);True
9FA5CE9C87D949DFBD5D8FF46ECE63EB;DMG-AG7J-0;Sanrio Uranai Party (Japan);False
C62460C4FB6430CB4D2C6A3902B5442D;DMG-AB8D-0;Schiffe Versenken (Germany) (En,Fr,De,Es);True
3D9099F5C9822D771F461C20A153A59B;DMG-SYJ-0;Scotland Yard (Japan);True
7D8E0DC0CC90B414488FE7DF3D9151E5;DMG-GAJ-0;SD Command Gundam - G-Arms (Japan);False
5C815764DF1D3C04D99A9BC5B298AA2C;DMG-LHJ-0;SD Gundam Gaiden - Lacroan' Heroes (Japan);False
EB23450A50F1EEFF27B33C988F2D779E;DMG-AHGJ-0;SD Hiryuu no Ken Gaiden (Japan) (SGB Enhanced);True
00378C0AE45E106454346D4874C0E041;DMG-AHVJ-0;SD Hiryuu no Ken Gaiden 2 (Japan) (SGB Enhanced);False
4EA04AB8FCEA4C41F26E44BB4F50D73E;DMG-XRJ-0;SD Lupin Sansei - Kinko Yaburi Daisakusen (Japan);False
E5B64D0F6D48D325A3235109FC12FB12;DMG-SDJ-0;SD Gundam - SD Sengokuden - Kunitori Monogatari (Japan);False
27B8724D17AABA0FFB4D3B8D79CDE2AC;DMG-G3J-0;SD Sengokuden 2 - Tenka Touitsu Hen (Japan);True
9832AB77352FD51D2C38FB6C75D1C4A4;DMG-D3J-0;SD Sengokuden 3 - Chijou Saikyou Hen (Japan);True
EFE060EA92C1815417D7FC12005D6AFD;DMG-AB8P-0;Sea Battle (Europe) (En,Fr,De,Es);True
AF8022DAA8B774C666FCC65961C8BD4A;DMG-ASQE-0;seaQuest DSV (USA, Europe) (SGB Enhanced);False
5D07F39B93C83683C2C77ED31EC66048;DMG-SVJ-0;Seaside Volley (Japan);True
3B359E9FEC183BFF5F964E25B599B246;DMG-FFJ-0;Seiken Densetsu - Final Fantasy Gaiden (Japan);False
9F2B62D971705E147745DC2BFFB99CC1;DMG-SEJ-0;Selection - Erabareshi Mono (Japan);True
A7DF57DCB5F80AC0BBE39C4DC6339A4E;DMG-ASLJ-0;Selection I & II (Japan) (SGB Enhanced);True
EA0BE44BB573550D7EA0EE91232EBDC8;DMG-SIJ-0;Selection II - Ankoku no Fuuin (Japan);True
E3B96773C7D55B3EE4C2615D1B9DACA7;DMG-UPJ-0;Sengoku Ninja-kun (Japan);True
3AE8ECEB23913AEB1A655DA481541A6B;DMG-VZX-0;Sensible Soccer - European Champions (Europe);True
ED999967209A4CBCAA844B8A84E09EA9;DMG-KME-0;Serpent (USA);False
13DD6801246DA226B0C2DB339DF4A246;DMG-NGX-0;Shadow Warriors (Europe);True
FEF106AA1596FE49144B02A837D7D9EB;DMG-SHJ-0;Shanghai (Japan) (HAL Laboratory);False
72C0A7EB38FFC2EF65C0E2FFB1729AA5;DMG-ZZJ-0;Shanghai (Japan) (Activision);False
D11777331E12F55AE4BAB2F6E0BDA918;DMG-SHE-0;Shanghai (USA);True
C042681ADBBE175B354D0ABEE3413219;DMG-ASEJ-0;Shanghai Pocket (Japan) (SGB Enhanced);True
9D4D9A346158FCDA7221C853B13BD19D;DMG-AQFE-0;Shaq Fu (USA) (SGB Enhanced);True
6CEB30C99E4642B62533F6F9101D59E5;DMG-SUJ-0;Shikinjou (Japan);True
254554A4412D0FBA81C2ECE8E094D30F;DMG-AQGJ-0;Shin Keiba Kizoku Pocket Jockey (Japan) (SGB Enhanced);False
037FCC5F7D7750B9DFD1C8946B64CF4F;DMG-FMJ-0;Shin Nihon Pro Wrestling - Toukon Sanjuushi (Japan);False
70436283AC6D8B8AB84F256134159AB9;DMG-UOJ-0;Shin SD Gundam Gaiden - Knight Gundam Story (Japan) (SGB Enhanced);True
B050DEF2AA2280EE666D23C3A688F438;DMG-ASGJ-0;Shinri Game 2, The - Oosaka Hen (Japan);True
46853483281D6B04CF94EB541480F8E3;DMG-VKJ-0;Shinri Game, The (Japan);True
0A7C71CE47CDC63550934037541019A6;DMG-CFJ-0;Shinseiki GPX Cyber Formula (Japan);True
BB5544584F2988490565198C56D81C06;DMG-TGJ-0;Shippo de Bun (Japan);False
1107C6EC10EBA471045548919E7C114E;DMG-IRJ-0;Shippuu! Iron Leaguer (Japan);True
E60B4E21A7357819B7602954EA517EA3;DMG-MAA-0;Shisenshou - Match-Mania (Japan);True
09AB7A431E216C65A0CFD9AE2F558A2E;DMG-SGJ-0;Shougi (Japan);True
F07094CB4398C3670D1DA2F704895B95;DMG-AMSJ-0;Shougi Saikyou (Japan) (SGB Enhanced);False
DF91ED711FB8553D034D4952C666B3C6;DMG-AMSJ-1;Shougi Saikyou (Japan) (Rev A) (SGB Enhanced);True
4E6788188FD7E6BAB9B6974B308A38EB;DMG-A2J-0;Shounen Ashibe - Yuuenchi Panic (Japan);False
EFC276516B3CEEA0D291B49271B95BCD;DMG-IFJ-0;Shuyaku Sentai Irem Fighter (Japan);True
3DBE9BE772CA50DA3A76D8860C7B08E2;DMG-SWA-0;Side Pocket (World);False
19058077B12AC22580AAE17B3DD1233F;DMG-EKE-0;Simpsons, The - Bart & the Beanstalk (USA, Europe);False
BC36D55377D7961A49A48A70A2827E5E;DMG-JUE-0;Simpsons, The - Bart vs. the Juggernauts (USA, Europe);False
FD6BD52147792817CBDDF37C454E8563;DMG-SKX-0;Skate or Die - Bad 'N Rad (Europe);True
ED7318B615B0A827F3EDCFF0C817CAEA;DMG-SKE-0;Skate or Die - Bad 'N Rad (USA);True
F8D92A05C7BE07964824830E9CE3FF30;DMG-KDE-0;Skate or Die - Tour de Thrash (USA);True
46B6AE39B3140F81D66BE8338A8BCEA3;DMG-ASIP-0;Small Soldiers (USA, Europe) (SGB Enhanced);False
AF46F94B7A05CAF538B7C07B8BB75238;DMG-AU3P-0;Smurfs Nightmare, The (Europe) (En,Fr,De,Es);False
072E25973DC896758749C55D2698BE88;DMG-AUFP-0;Smurfs Travel the World, The (Europe) (En,Fr,De,Es);False
4528D42EAE39A3FA756EEFA29D52EF55;DMG-UFX-0;Smurfs, The (Europe) (En,Fr,De,Es);False
A574E5F7119B31E5112221C3A0ADA813;DMG-UFX-1;Smurfs, The (USA, Europe) (En,Fr,De) (Rev A) (SGB Enhanced);False
0B5127A54CC8581ACFABE0413378CA3D;DMG-NKE-0;Sneaky Snakes (USA, Europe);True
3D8F6ECCC13F3344C8D971B7E141F064;DMG-SNA-0;Snoopy - Magic Show (Japan);False
8A06994B2E265244147A4D6D0E80623F;DMG-SNE-0;Snoopy - Magic Show (USA, Europe);False
4F597338777CC0B67465BD0DDE285645;DMG-AFJJ-0;Snoopy no Hajimete no Otsukai (Japan) (SGB Enhanced);True
A94E7294260B4266AF7D0283C95F0018;DMG-SJX-0;Snow Bros. Jr. (Europe);True
099D768C3541F4CBB6362C914E97F667;DMG-SJJ-0;Snow Bros. Jr. (Japan);True
B4CEE49981C3124DF8BBD40A60426F9E;DMG-SJE-0;Snow Bros. Jr. (USA);True
EFFBAF8C4B83EDFEBBE6451DF0D44FD1;DMG-YKY-0;Soccer (Europe) (En,Fr,De) (SGB Enhanced);False
1F406D44B61098883BBAAFC076E994E9;DMG-GSA-0;Soccer (Japan);True
8C34E1879B4F81A22515D82AA9D0BB68;DMG-SBA-0;Soccer Boy (Japan);True
12454FBCB38432E26F280282E7196E73;DMG-SBE-0;Soccer Mania (USA);True
83BED4EBEFEECE45748258FD2EF105B3;DMG-SSA-0;SolarStriker (World);False
E64C49A5280DA30ECEABDC3ED3852A88;DMG-S9J-0;Soldam (Japan);True
7D908BA84A5FF43A3622A917B07D8B3A;DMG-S5A-0;Solitaire (Japan);False
78DA1015CA2B5B4E83F7AEA41214E779;DMG-UXE-0;Solitaire FunPak (USA, Europe);False
45AE101994D2DFB0CEC87E8A97E2B5A8;DMG-SCX-0;Solomon's Club (Europe);False
CC5FE746D5E216B4A1048453B2068A5D;DMG-SCJ-0;Solomon's Club (Japan);True
8A5CCF172F31A0DBFA0600D40B388FDC;DMG-SCE-0;Solomon's Club (USA);True
9642B7C599B47135CBD4E45E039D608D;DMG-AMA-0;Amida (Japan);True
F8ADC92B72483F92A40EBE0DF7117907;DMG-G6J-0;Soreyuke! Speedy Gonzales (Japan);True
C07063729944FFC4459E006E862DF061;DMG-ABJJ-0;Soreyuke!! Kid (Japan);True
2FC9BE5FA50CFA9C660A2CEAA55344AE;DMG-SOJ-0;Soukoban (Japan);True
7F1E1CE56ACA694B46DA2BA407B60CB3;DMG-SQJ-0;Soukoban 2 (Japan);True
704CEFB5C77DC74631B9ACBAA2B19435;DMG-SPX-0;Space Invaders (Europe) (SGB Enhanced);False
7C1AB6FE16BCF564C7F8E13E40F2B87D;DMG-SPA-0;Space Invaders (Japan);False
D32B9DA8028D357E20C791B07DED4F86;DMG-SPE-0;Space Invaders (USA) (SGB Enhanced);True
9B66B6CFA9BDB791709B3A30722C7DFF;DMG-LMX-0;Spanky's Quest (Europe);False
3C268409BF6869A8707839A7DD1EE1C7;DMG-LME-0;Spanky's Quest (USA);True
83F05D3FF8DA7E340A75D8E1234D8834;DMG-SXJ-0;Spartan X (Japan);True
D7FB01DEC29A52DE74E5B335B8619E0A;DMG-E2E-0;Speedball 2 - Brutal Deluxe (USA, Europe);True
7E1BEDF88581EE7370C8EB86C6863E2C;DMG-G6E-0;Speedy Gonzales (USA, Europe);False
634532DE88AA7C35BD9231EE5356AE8A;DMG-XGE-0;Spider-Man - X-Men (USA, Europe);False
B5A41149D31B00FAE3460C5B89C6755B;DMG-FZX-0;Spirit of F-1, The (Europe);True
5AA012CF540A5267D6ADEA6659764441;DMG-AUOP-0;Spirou (Europe) (En,Fr,De,Es) (SGB Enhanced);False
9ECB13A68C8C58D90DD15157440D5B10;DMG-R5X-0;Splitz (Europe);True
59E6F8F432D4C0B99A3FB6432A2CDAD7;DMG-R5A-0;Splitz - Nigaoe 15 Game (Japan);False
FE0AC40641BC533A4A011898C0C15139;DMG-ASCJ-0;Sports Collection (Japan);True
56C494CD7737F51EE2C3AEB50406E51A;DMG-QME-0;Sports Illustrated - Football & Baseball (USA);True
531A63F17EBD140ED15B382C0C13EEBB;DMG-AGFE-0;Sports Illustrated - Golf Classic (USA) (SGB Enhanced);False
6E20CFAC9F66AB55BFB5E7524EF4C144;DMG-U8E-0;Sports Illustrated for Kids - The Ultimate Triple Dare! (USA);True
41E5A302C648373565F7FDE4CA7E4FF9;DMG-S3X-0;Spot (Europe);True
43F73771D3141A522C5C6C8617042D6F;DMG-S3A-0;Spot (Japan);True
2524230D0300F46EBF423AE1B37747EB;DMG-S3E-0;Spot (USA);True
5D1D8FEF74CA8A35E1B09705AB3DF3D8;DMG-CUA-0;Spot - The Cool Adventure (Japan);True
58E1CD396548B0E57B0514D8BEC066D9;DMG-CUE-0;Spot - The Cool Adventure (USA);True
C9E8C196D57AAB17C4C171816FCD6492;DMG-TVE-0;Spud's Adventure (USA);True
4F1B689127635CEBE5145926E0E24FBB;DMG-TOX-0;Spy vs Spy - Operation Boobytrap (Europe);False
00408B7C09C99B8EA15B8EBB66E69130;DMG-TOE-0;Spy vs Spy - Operation Boobytrap (USA);True
C9CE9D01B622EFCE61CD4F002C628203;DMG-CAE-0;Square Deal - The Game of Two-Dimensional Poker (USA);True
C284B8A9019020336C89B680FB6552E4;DMG-WKX-0;Star Hawk (Europe);True
05C256D964E31BD02A23F27E812CFD78;DMG-AXLJ-0;Star Sweep (Japan) (SGB Enhanced);False
E1B8B8158C54DF9188D54C4D5331E53D;DMG-RKE-0;Star Trek - 25th Anniversary (USA, Europe);True
4D949294F3CDA07F2D12E5F73E6CAEAA;DMG-NUD-0;Star Trek - The Next Generation (Germany);False
0D7CA0B0355F8EDDC2846EAA8DAC218C;DMG-NUS-0;Star Trek - The Next Generation (Spain);False
C9791E6CD453AEEF19C722924521D381;DMG-NUE-0;Star Trek - The Next Generation (USA, Europe);True
1897E54CA0AF5F6C83FDB92AE6D02E2F;DMG-ASTP-0;Star Trek Generations - Beyond the Nexus (Europe) (SGB Enhanced);False
ECA9FE803D60FF7F1B8A740A1ACCC63B;DMG-ASTE-0;Star Trek Generations - Beyond the Nexus (USA) (SGB Enhanced);True
8A874449C207AF6E4726337CA899E35A;DMG-WSX-0;Star Wars (Europe);True
63098FDE8F2DCB977C9A8F0389E0D033;DMG-WSE-0;Star Wars (USA);True
CB1DCE08C78C509A876C494D6333F45C;DMG-WSE-1;Star Wars (USA, Europe) (Rev A);True
5664CDC54D539374C8D318C6DA06969E;DMG-EBX-0;Star Wars - The Empire Strikes Back (Europe);True
05F7B63C25B4871440968FD4CE25440A;DMG-EBE-0;Star Wars - The Empire Strikes Back (USA);True
04BDE16BEDA3F9D7CEC4509A04A75946;DMG-AGTP-0;Stargate (USA, Europe);False
1A316519500424AE9A2649746C4C83AB;DMG-HZE-0;Stop That Roach! (USA);True
C87119B643FF4DE3E2614FF10BD0C6EA;DMG-ASFJ-0;Street Fighter II (Japan) (SGB Enhanced);True
2CF83DF10495AD163C88698C6C44F1EF;DMG-ASFP-1;Street Fighter II (USA, Europe) (Rev A) (SGB Enhanced);False
4EA0A34A76DA9ED232D514987BA89D90;DMG-ASRJ-0;Street Racer (Japan);True
0BF2F0FE9537A2A6B6F8F2E037CB66B7;DMG-ASRP-0;Street Racer (USA, Europe);False
E76FB477EF0E8163E83F9FAC15FFF7E9;DMG-SFE-0;Sumo Fighter (USA);True
173896FB9F93FB39ED87A58981E82E36;DMG-SFJ-0;Sumou Fighter - Toukaidou Basho (Japan);True
24D19F1069AC583462713060DF18A753;DMG-FBX-0;Sunsoft Grand Prix (Europe);False
FCC37BC406EEF113B046F564A9D2A449;DMG-N6X-0;Super Battletank (Europe);True
85B010930CCBB4A7E1BD2ADAADCF00A5;DMG-N6E-0;Super Battletank - War in the Gulf (USA);False
42F06D0E5FA65BF245F52249385B94A6;DMG-CYJ-0;Super Bikkuriman - Densetsu no Sekiban (Japan);True
426F96E31186B3A6E73A624D97B3B2DC;DMG-A2BE-0;Super Black Bass (USA);True
596B9A0CA8ED82011A83ACA42119C6BF;DMG-ABPJ-0;Super Black Bass Pocket (Japan) (SGB Enhanced);True
D2CFE884E32423402FB7C71E319CF4ED;DMG-ABTJ-0;Super Black Bass Pocket 2 (Japan) (SGB Enhanced);False
FD01CB80C21DA79311461E8DA0E97891;DMG-ASBJ-0;Super Bombliss (Japan) (SGB Enhanced);True
EBDB99BF19C9066BE71485C3C9187B82;DMG-Q2E-0;Super Chase H.Q. (USA, Europe);True
7178B4386827602226F40F2CD264E322;DMG-AFFJ-0;Super Chinese Fighter GB (Japan) (SGB Enhanced);False
05919B282F38ABB78C82740733F4DF79;DMG-CLJ-0;Super Chinese Land (Japan);False
8BEA8CF270169A042BDAE88F694C90B4;DMG-ALDJ-0;Super Chinese Land 1.2.3' (Japan) (SGB Enhanced);False
763111E514AE572A530EB9465B9BC2EF;DMG-CHJ-0;Super Chinese Land 2 (Japan);False
095CFB0C56A564BC13239787B01C525D;DMG-ACLJ-0;Super Chinese Land 3 (Japan) (SGB Enhanced);False
5C3C43FDC01CE3296BAAC197DC53B060;DMG-YTJ-0;Super Donkey Kong GB (Japan) (SGB Enhanced);True
7B622D314E82F49E57A14ACA3435F814;DMG-HNX-0;Super Hunchback (Europe);True
2AC6A2561254AD50284F4C9650B30447;DMG-HNJ-0;Super Hunchback (Japan);True
F5E132763E20E45F407258D3C6EC0C61;DMG-HNE-0;Super Hunchback (USA);True
C4B03180037D53CB64B93634439ACEA0;DMG-JDX-0;Super James Pond (Europe);True
7D6EB2F521FEBCF05CB445F6F37B3BA3;DMG-KFX-0;Super Kick Off (Europe) (En,Fr,De,It,Nl);True
B48161623F12F86FEC88320166A21FCE;DMG-MLX-0;Super Mario Land (World);True
B259FEB41811C7E4E1DC200167985C84;DMG-MLA-1;Super Mario Land (World) (Rev A);False
A8413347D5DF8C9D14F97F0330D67BCE;DMG-MQE-0;Super Mario Land 2 - 6 Golden Coins (USA, Europe);True
1D2C316F9F32727261328C7A49B22E2C;DMG-MQE-1;Super Mario Land 2 - 6 Golden Coins (USA, Europe) (Rev A);True
4BD6E929EC716A5C7FE7DC684860D551;DMG-MQE-2;Super Mario Land 2 - 6 Golden Coins (USA, Europe) (Rev B);False
98DAB710BDF256C1F1CF92C31D58D632;DMG-L6J-0;Super Mario Land 2 - 6-tsu no Kinka (Japan);False
9EFEF8CEA73BAFBAAEB779B97356149F;DMG-L6J-2;Super Mario Land 2 - 6-tsu no Kinka (Japan) (Rev B);True
DBE1E995AF2F9C28A06FE5845F04DA7B;DMG-MDJ-0;Super Momotarou Dentetsu (Japan);False
4C30D454B5520414FD81D5FFA51375C5;DMG-G9J-0;Super Momotarou Dentetsu II (Japan);False
85D05F95C07ED1B7D787062FE4D2E251;DMG-ORE-0;Super Off Road (USA, Europe);False
93BD30DC9A63696DC8A07F0353566FE7;DMG-AJRJ-0;Super Pachinko Taisen (Japan) (SGB Enhanced);True
9BA2999EF3ECF9E27AC6C88E995C9D7A;DMG-RCE-0;Super R.C. Pro-Am (USA, Europe);True
7BB8A5BC9E55A05EBA1A3FCBF460A9B5;DMG-SZJ-0;Super Robot Taisen (Japan);False
5C39C161B85481D7154F19081FF40F42;DMG-SRE-0;Super Scrabble (USA);True
770A5DAEB07A68BE86E72ED16E1A38D9;DMG-AWSJ-0;Super Snakey (Japan) (SGB Enhanced);False
55945A517D1E89003003D51C7EC938BE;DMG-ARJP-0;Super Star Wars - Return of the Jedi (USA, Europe) (SGB Enhanced);False
B8EA135492AC908DDA8BB695FFBBC813;DMG-F7A-0;Super Street Basketball (Japan);False
D0A4D58A42B46B891D1C92D6AF37F934;DMG-VBA-0;Super Street Basketball 2 (Japan) (SGB Enhanced);True
A55E4143925F5CBE2B929CC5F598BBE9;DMG-ASMP-0;Superman (USA, Europe) (SGB Enhanced);False
ADF6023F4BFC67CBBF09A42F0D0CE27A;DMG-FQJ-0;Suzuki Aguri no F-1 Super Driving (Japan);True
85CCD61E2298B5F9B26312E8E182F10E;DMG-WGE-0;Swamp Thing (USA, Europe);False
64F7F8AF18F75A9B3767E4637E693BE7;DMG-SIE-0;Sword of Hope II, The (USA);True
92B87220F7F18AFD29BE272DF70563B0;DMG-SED-0;Sword of Hope, The (Germany);True
42048CE08886F2ADCC4F004E002BED50;DMG-SES-0;Sword of Hope, The (Spain);False
B8DE7E1EF842F68D1D33538E621A9248;DMG-SEW-0;Sword of Hope, The (Sweden);True
7138D95583FC38EE7B3CF18DE5E09E89;DMG-SEE-0;Sword of Hope, The (USA);False
83F5DA7271A970C28CB2A1F366E89616;DMG-AVA-0;T2 - The Arcade Game (Japan);True
43E26F216D50106A8FCCBCC04CDA0C29;DMG-AVE-0;T2 - The Arcade Game (USA, Europe);True
FC9D18538596C136F4CC9FC64D044A76;DMG-TCA-0;Taikyoku Renju (Japan) (En,Ja);True
CAC94925BF098982D31F7C9A2C296D25;DMG-TGE-0;Tail 'Gator (USA, Europe);False
0A96C9C737A07148FD065B3C121DCBB2;DMG-HQJ-0;Taito Chase H.Q. (Japan);False
FC84B2E016917D5B0E7DE412D9F8C269;DMG-AVPJ-0;Taito Variety Pack (Japan);False
022FD2B0CBAAC8C7551A7DB1CC861F5B;DMG-HVJ-0;Taiyou no Tenshi Marlowe - Ohanabatake wa Dai-panic (Japan);True
5BD352E85F75A8314E4DCE538CB956C6;DMG-TYJ-0;Taiyou no Yuusha - Fighbird GB (Japan);False
1A4777D04E6CC718FD7E2499B9C23C55;DMG-T3J-0;Takahashi Meijin no Bouken-jima II (Japan);True
A291DD1F541FAC1D57019E4A3D0FFD08;DMG-GQJ-0;Takahashi Meijin no Bouken-jima III (Japan);True
1FAD0B21E68BD05E2F29B2E5FD861719;DMG-JRJ-0;Takeda Nobuhiro no Ace Striker (Japan);True
8D0454B8CCE374E863D535E2654F326B;DMG-LSX-0;TaleSpin (Europe);True
26C65DA146FAA09505C554447792E493;DMG-LSE-0;TaleSpin (USA);True
79EDE10E81D8697137F6FFF7BB322A30;DMG-ATAF-0;Tamagotchi (France) (SGB Enhanced);True
C7920EB4B478C4D7513F2F43B7DBB9CF;DMG-ATAP-0;Tamagotchi (USA, Europe) (SGB Enhanced);False
3485E210E798DF389E4FFC1270F86382;DMG-ZKE-0;Tarzan (USA, Europe);False
D413F826B00D3F2384555490D0F1271D;DMG-TAJ-0;Tasmania Monogatari (Japan);False
46972F66B5C73B6B19FE21077B195669;DMG-TAE-0;Tasmania Story (USA);True
BB922CE354FC5CAEC500F99985A07C39;DMG-ZMX-0;Taz-Mania (Europe);True
9DB0E1E39AA5A40471911A40E12BA739;DMG-ZTE-0;Taz-Mania (USA, Europe);True
985BF1D3FDF54038DBDE36FD372FBE2C;DMG-ATZE-0;Taz-Mania 2 (USA);True
DC8B474C2A31DA3A494C80970D2892BF;DMG-TLA-0;Tecmo Bowl (Japan);True
DC2732DBA9121AAD355FA2E1DFBBB069;DMG-TLE-0;Tecmo Bowl (USA);True
3172F2D0C417107DA132F8437C43763B;DMG-NTX-0;Teenage Mutant Hero Turtles - Fall of the Foot Clan (Europe);False
B439F2CA31E47F7AC4EA4A95CC6C9FA5;DMG-TTX-0;Teenage Mutant Hero Turtles II - Back from the Sewers (Europe);False
7768609B189E788AB08C8AAC165B9F4C;DMG-K8X-0;Teenage Mutant Hero Turtles III - Radical Rescue (Europe);True
3E7D080982AF3AEDB9C7E9DC5486B468;DMG-NTJ-0;Teenage Mutant Ninja Turtles (Japan);True
AD868E84FB6071A3B6A211D16E6CBB66;DMG-NTE-0;Teenage Mutant Ninja Turtles - Fall of the Foot Clan (USA);True
BC40E81C4DB84DD46F7B52C8BCCF49B8;DMG-TTA-0;Teenage Mutant Ninja Turtles 2 (Japan);True
6A0F10C18D253A68BA5D33256C8CCF4C;DMG-K8J-0;Teenage Mutant Ninja Turtles 3 - Turtles Kikiippatsu (Japan);True
