E1B89445B1E8992D93319C52D4D7CA3B;Arcade Classics - Battlezone & Super Breakout (USA, Europe) (SGB Enhanced);262144;Third Party;True;01 01 1990;root;DMG-ABSP-EUR;;;
9C23D37D51A593E82378DAD038A52EF2;Aretha (Japan);131072;Trusted Dump;True;09 12 2004;akubi;DMG-A1J;;DMG-A1J-0;22
9C23D37D51A593E82378DAD038A52EF2;Aretha (Japan);131072;Third Party;True;09 03 2014;BigFred;DMG-A1J;;;
A3059206EF517091A475249CE6C0DB4F;Aretha II (Japan);262144;Trusted Dump;True;16 08 2014;akubi;DMG-A4J;DMG-GDAN-03;DMG-A4J-0;23
BB0CCA048A51DDBAE426221BB3D2E508;Aretha III (Japan);262144;Trusted Dump;True;07 11 2011;BigFred;DMG-AZJ;;;
24DB7B8D9080B1626DD949331AC40ACA;Asmik-kun World 2 (Japan);131072;Trusted Dump;True;09 09 2014;akubi;DMG-ATJ;DMG-BEAN-02;DMG-ATJ-0;22
CF5BE6D9C263D02039BFAAE93C1BD32C;Asterix & Obelix (Europe) (En,Es) (SGB Enhanced);262144;Trusted Dump;True;01 01 1990;root;DMG-AXOS-EUR;;;
CF5BE6D9C263D02039BFAAE93C1BD32C;Asterix & Obelix (Europe) (En,Es) (SGB Enhanced);262144;Trusted Dump;True;02 08 2013;Tauwasser;DMG-AXOS-EUR;DMG-BEAN-10;DMG-AXOS-0;22
5354465291244E5A035807C2666D185E;Asterix & Obelix (Europe) (Fr,De) (SGB Enhanced);262144;Third Party;True;13 01 2012;BigFred;DMG-AXOP-FAH;;;
5354465291244E5A035807C2666D185E;Asterix & Obelix (Europe) (Fr,De) (SGB Enhanced);262144;Trusted Dump;True;15 07 2018;Tauwasser;DMG-AXOP-FAH;DMG-BEAN-02;DMG-AXOP-0;23
812DB832566202610BB1E42E643E2B93;Asterix (Europe) (En,Fr,De,Es,It);131072;Third Party;True;12 01 2014;BigFred;DMG-XA-NOE;;;
812DB832566202610BB1E42E643E2B93;Asterix (Europe) (En,Fr,De,Es,It);131072;Trusted Dump;True;15 07 2018;Tauwasser;DMG-XA-FAH;DMG-BEAN-02;DMG-XAX-0;23
812DB832566202610BB1E42E643E2B93;Asterix (Europe) (En,Fr,De,Es,It);131072;Trusted Dump;True;15 07 2018;Tauwasser;DMG-XA-UKV;DMG-BEAN-02;DMG-XAX-0;22
812DB832566202610BB1E42E643E2B93;Asterix (Europe) (En,Fr,De,Es,It);131072;Trusted Dump;True;15 07 2018;Tauwasser;DMG-XA-FAH;DMG-BEAN-02;DMG-XAX-0;23
812DB832566202610BB1E42E643E2B93;Asterix (Europe) (En,Fr,De,Es,It);131072;Trusted Dump;True;15 07 2018;Tauwasser;DMG-XA-FAH;DMG-BEAN-02;DMG-XAX-0;22
13749826DF12DA4574E34CCB6D9C780D;Asteroids (USA, Europe);32768;Trusted Dump;True;03 06 2011;BigFred;DMG-AN-UKV;;DMG-ANE-0;
5A88B67ED5475E591747BC7956642456;Astro Rabby (Japan);65536;Third Party;True;01 01 1990;root;DMG-ARA;;;
76010C6FF6BD0C4E8AC934DC69FB96AB;Atomic Punk (USA);131072;Third Party;True;01 01 1990;root;DMG-HB-USA;;;
BA556891321DBBC8DCE857CA2CF7D417;Attack of the Killer Tomatoes (Japan);131072;Third Party;True;01 01 1990;root;DMG-AKJ;;;
3910CE6B44B689A06889693771DED6DC;Attack of the Killer Tomatoes (USA, Europe);131072;Trusted Dump;True;29 01 2005;akubi;DMG-AK-USA;;DMG-AKE-0;22
3910CE6B44B689A06889693771DED6DC;Attack of the Killer Tomatoes (USA, Europe);131072;Trusted Dump;True;01 11 2011;BigFred;DMG-AK-NOE;;DMG-AKE-0;
E88EAB57AB4614966748280BF3C97F52;Avenging Spirit (USA, Europe);262144;Trusted Dump;True;12 11 2004;akubi;DMG-P8-USA;;DMG-P8E-0;
E88EAB57AB4614966748280BF3C97F52;Avenging Spirit (USA, Europe);262144;Trusted Dump;True;01 11 2011;BigFred;DMG-P8-NOE;;DMG-P8X-0;
8F3095C4D98694F19270D8C2788D5E46;Ayakashi no Shiro (Japan);65536;Third Party;True;10 04 2016;Tauwasser;DMG-AYJ;DMG-GDAN-02;DMG-AYJ-0;5
